mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label_1,label_2,label_3,label_4,label_5,label_6,label_7
-320.6560974121094,68.89347839355469,-129.88934326171875,41.79494094848633,-39.76626205444336,56.61859893798828,-5.973464012145996,28.160795211791992,7.15416955947876,16.72459602355957,-10.387728691101074,16.116046905517578,-12.60462474822998,False,False,True,False,False,False,False
-289.5531005859375,83.01618957519531,-99.41256713867188,39.47071838378906,-20.165353775024414,46.553924560546875,7.329647064208984,0.21300895512104034,-7.06866455078125,6.298590660095215,-1.5716919898986816,10.857723236083984,-3.7286221981048584,False,False,True,False,False,False,False
-298.37353515625,65.1735610961914,-103.5789794921875,25.267120361328125,-41.505210876464844,39.707000732421875,-2.6134848594665527,7.323958873748779,-4.441317558288574,-2.9563779830932617,-20.55487632751465,-0.5013853311538696,-16.947845458984375,False,False,True,False,False,False,False
-330.5377502441406,64.12603759765625,-143.9149169921875,22.594573974609375,-61.89018249511719,50.517330169677734,-9.485718727111816,18.435266494750977,-3.513094902038574,8.447916030883789,-13.546656608581543,18.85774803161621,-3.7257845401763916,False,False,True,False,False,False,False
-334.849365234375,69.97542572021484,-147.9622344970703,32.205467224121094,-40.85309982299805,58.79723358154297,-16.227006912231445,8.634053230285645,-4.941524505615234,12.507184982299805,-2.156881093978882,14.324646949768066,-9.127534866333008,False,False,True,False,False,False,False
-346.936279296875,56.81767272949219,-101.64453125,46.884193420410156,-63.20962905883789,61.40835189819336,-41.10768127441406,40.447750091552734,-15.913330078125,34.82448959350586,-8.69159984588623,-9.0563325881958,1.5731918811798096,False,False,True,False,False,False,False
-350.18316650390625,58.01777648925781,-96.72328186035156,50.677059173583984,-73.77462005615234,64.90763092041016,-45.81924819946289,40.374149322509766,-27.2978515625,35.098751068115234,-4.872063636779785,-2.5438265800476074,-0.07513298094272614,False,False,True,False,False,False,False
-349.9139404296875,64.95171356201172,-86.74539947509766,47.84913635253906,-54.5064811706543,56.69459915161133,-40.433021545410156,50.26969528198242,-17.009214401245117,38.04399108886719,-10.065330505371094,-3.2970712184906006,4.40207576751709,False,False,True,False,False,False,False
-327.0706787109375,86.92035675048828,-140.6775665283203,37.127079010009766,-60.22352981567383,51.108524322509766,-17.401229858398438,33.864013671875,-23.9523983001709,-0.8053941130638123,4.198088645935059,-6.795264720916748,12.23634147644043,False,False,True,False,False,False,False
-309.74139404296875,89.13642883300781,-139.39193725585938,29.148941040039062,-66.10345458984375,49.5926399230957,-17.43935775756836,34.100929260253906,-25.948444366455078,1.8385710716247559,1.3349064588546753,-6.049365043640137,8.486754417419434,False,False,True,False,False,False,False
-308.2087707519531,88.40472412109375,-141.0860595703125,28.829042434692383,-65.5055160522461,48.197837829589844,-14.111138343811035,34.696563720703125,-28.571531295776367,1.8876265287399292,5.107100963592529,-6.688499450683594,8.60031795501709,False,False,True,False,False,False,False
-302.9785461425781,86.41373443603516,-140.27774047851562,24.31999397277832,-64.97681427001953,51.094913482666016,-15.827302932739258,39.74684143066406,-27.8504695892334,5.267739295959473,-2.179033041000366,-7.829844951629639,7.380555629730225,False,False,True,False,False,False,False
-301.9618225097656,88.6146240234375,-142.9212188720703,27.707082748413086,-65.62550354003906,54.64548110961914,-11.31153392791748,35.818153381347656,-20.15064811706543,3.953707456588745,-0.7249963879585266,-18.501121520996094,8.472030639648438,False,False,True,False,False,False,False
-302.07861328125,89.46347045898438,-142.98316955566406,29.4435977935791,-66.49861907958984,52.7045783996582,-14.464438438415527,39.15106964111328,-18.906192779541016,4.424821376800537,3.93733286857605,-12.73944091796875,9.041618347167969,False,False,True,False,False,False,False
-303.8940124511719,85.20001983642578,-142.55389404296875,34.21641540527344,-63.885169982910156,54.01783752441406,-18.8908634185791,41.99155807495117,-28.120059967041016,11.396465301513672,1.848717212677002,-4.638284683227539,7.81838846206665,False,False,True,False,False,False,False
-308.1664123535156,89.36255645751953,-141.64891052246094,36.19898986816406,-66.47354125976562,57.139076232910156,-13.93348503112793,38.137451171875,-25.86775016784668,11.169163703918457,3.1778459548950195,-9.992490768432617,10.286709785461426,False,False,True,False,False,False,False
-302.4920654296875,89.10750579833984,-139.63804626464844,32.79216003417969,-65.77147674560547,49.48837661743164,-14.468677520751953,35.979984283447266,-22.495943069458008,7.5446882247924805,8.396635055541992,-5.97287654876709,9.18660831451416,False,False,True,False,False,False,False
-301.98455810546875,86.97396850585938,-144.5123291015625,33.156612396240234,-60.04157638549805,57.713253021240234,-16.547348022460938,35.174713134765625,-25.32685661315918,4.20101261138916,9.507101058959961,-10.495050430297852,10.178182601928711,False,False,True,False,False,False,False
-304.182861328125,87.1722183227539,-140.69618225097656,29.237808227539062,-60.20875549316406,52.038490295410156,-18.54619026184082,31.448759078979492,-26.74919319152832,7.162839889526367,4.725120544433594,-4.79355001449585,9.046558380126953,False,False,True,False,False,False,False
-290.9896240234375,83.3372573852539,-130.6504669189453,25.214853286743164,-51.661415100097656,49.22194290161133,-11.200496673583984,30.883817672729492,-22.93600845336914,8.368396759033203,6.585597038269043,-4.305103302001953,8.922173500061035,False,False,True,False,False,False,False
-300.7310485839844,95.18441772460938,-145.12625122070312,34.96694564819336,-57.7265510559082,58.847084045410156,-16.112730026245117,37.086097717285156,-21.903921127319336,2.995908737182617,10.493188858032227,-7.326877117156982,13.387748718261719,False,False,True,False,False,False,False
-295.974853515625,86.60297393798828,-144.94105529785156,27.45933723449707,-61.295284271240234,54.35770797729492,-21.05060386657715,38.128135681152344,-27.00159454345703,4.1032280921936035,-2.2490200996398926,-10.82795524597168,4.049469470977783,False,False,True,False,False,False,False
-304.9608459472656,89.39738464355469,-144.94642639160156,28.36503791809082,-63.957923889160156,53.75885772705078,-21.645479202270508,30.705472946166992,-22.948163986206055,7.377351760864258,4.327508926391602,-10.146553039550781,1.721907377243042,False,False,True,False,False,False,False
-284.213134765625,70.1573486328125,-118.53614807128906,8.964404106140137,-41.790340423583984,36.850032806396484,-0.5920290946960449,24.008800506591797,-9.528865814208984,3.6849184036254883,6.926515102386475,-9.81779956817627,-1.4610302448272705,False,False,True,False,False,False,False
-380.052734375,100.85508728027344,-127.18866729736328,67.20039367675781,-27.958641052246094,25.656198501586914,-35.63962936401367,21.336936950683594,-32.742225646972656,37.087886810302734,-20.14864730834961,7.474716663360596,0.2548263967037201,False,False,True,False,False,False,False
-348.1396789550781,106.60891723632812,-123.65291595458984,62.752281188964844,-26.399351119995117,25.764169692993164,-30.691024780273438,18.612579345703125,-31.326847076416016,38.125606536865234,-13.803869247436523,8.743795394897461,-0.7392034530639648,False,False,True,False,False,False,False
-351.0667419433594,108.12753295898438,-120.91105651855469,63.06155014038086,-36.388057708740234,22.54943084716797,-30.978551864624023,22.663942337036133,-37.835147857666016,33.734188079833984,-13.493932723999023,14.067008972167969,2.1618292331695557,False,False,True,False,False,False,False
-343.5689697265625,102.28187561035156,-112.43546295166016,59.79256820678711,-32.16240692138672,17.116853713989258,-31.767189025878906,20.918848037719727,-31.78282356262207,35.899208068847656,-11.6632719039917,6.059524059295654,0.2648537755012512,False,False,True,False,False,False,False
-326.73675537109375,98.43265533447266,-96.04457092285156,38.78879928588867,-18.092586517333984,4.827560901641846,-17.736530303955078,5.866302013397217,-15.726162910461426,39.96234893798828,-8.609892845153809,-0.08366332948207855,0.8419173359870911,False,False,True,False,False,False,False
-346.5143737792969,104.17960357666016,-118.76185607910156,51.831668853759766,-18.878562927246094,21.243961334228516,-25.971181869506836,11.645525932312012,-23.809091567993164,45.96247482299805,-11.020806312561035,2.7645225524902344,-4.3380231857299805,False,False,True,False,False,False,False
-347.9763488769531,99.34397888183594,-121.61227416992188,56.28358840942383,-11.075077056884766,22.2830753326416,-29.240192413330078,9.220588684082031,-23.88376235961914,47.848716735839844,-8.675387382507324,3.5370662212371826,-4.1516242027282715,False,False,True,False,False,False,False
-335.03338623046875,102.34010314941406,-108.42001342773438,43.48118209838867,-11.142939567565918,13.171430587768555,-18.197690963745117,9.152056694030762,-20.107715606689453,43.0611686706543,-6.946518898010254,1.4736055135726929,-3.406722068786621,False,False,True,False,False,False,False
-347.9755554199219,108.39096069335938,-115.80464935302734,51.54360580444336,-35.492061614990234,18.703218460083008,-31.97767448425293,20.502552032470703,-28.555137634277344,42.515621185302734,-7.022356986999512,7.287778854370117,-8.535492897033691,False,False,True,False,False,False,False
-347.0210266113281,104.66626739501953,-121.02210998535156,68.83206939697266,-34.091182708740234,22.793609619140625,-41.71257400512695,30.42638397216797,-28.126462936401367,38.98659896850586,-15.16631031036377,11.982834815979004,-3.261265277862549,False,False,True,False,False,False,False
-339.42431640625,109.35581970214844,-117.6121597290039,66.57455444335938,-30.649063110351562,19.063703536987305,-34.41078186035156,22.87557601928711,-27.707841873168945,39.751670837402344,-15.173547744750977,8.631634712219238,2.167487621307373,False,False,True,False,False,False,False
-344.0047607421875,105.68944549560547,-118.57392883300781,65.7036361694336,-30.478374481201172,21.13372802734375,-34.63190460205078,24.245777130126953,-28.5148983001709,39.12783432006836,-16.05914878845215,9.64490032196045,3.3397767543792725,False,False,True,False,False,False,False
-340.2469177246094,107.11600494384766,-118.62276458740234,66.94302368164062,-31.653257369995117,19.960384368896484,-34.42120361328125,26.12644386291504,-29.740232467651367,38.36909866333008,-18.4068603515625,8.149811744689941,3.133444309234619,False,False,True,False,False,False,False
-337.5625305175781,103.48817443847656,-118.78754425048828,66.56212615966797,-29.771982192993164,20.02016830444336,-33.06291198730469,25.387313842773438,-29.477720260620117,40.15480422973633,-15.153024673461914,8.84765625,3.1795589923858643,False,False,True,False,False,False,False
-325.96917724609375,101.74989318847656,-114.80227661132812,61.12922286987305,-24.967905044555664,18.652080535888672,-27.93178367614746,19.968961715698242,-28.272891998291016,38.22139358520508,-14.627269744873047,7.536601543426514,4.615986347198486,False,False,True,False,False,False,False
-335.6043395996094,106.43965148925781,-119.60810852050781,64.31291961669922,-32.737911224365234,19.174264907836914,-34.7259407043457,23.066864013671875,-32.02070617675781,35.92961120605469,-17.01946449279785,7.700747013092041,0.4670849144458771,False,False,True,False,False,False,False
-332.6812744140625,98.45738220214844,-110.47030639648438,58.48907470703125,-24.95138168334961,17.22117805480957,-30.218765258789062,21.81016731262207,-26.5161190032959,36.51306915283203,-13.021502494812012,11.335824966430664,2.9294028282165527,False,False,True,False,False,False,False
-340.35968017578125,105.1563720703125,-119.81341552734375,67.29887390136719,-31.702064514160156,27.7590274810791,-36.1728515625,24.887155532836914,-31.17036247253418,36.45207595825195,-16.177085876464844,13.426082611083984,-1.0121911764144897,False,False,True,False,False,False,False
-336.847412109375,108.26841735839844,-122.33242797851562,66.8500747680664,-32.547767639160156,27.727739334106445,-35.295379638671875,26.641809463500977,-33.46477508544922,37.51763916015625,-15.242324829101562,13.02758502960205,0.761930525302887,False,False,True,False,False,False,False
-331.95867919921875,104.06824493408203,-117.81976318359375,63.176509857177734,-28.185443878173828,23.972936630249023,-34.468990325927734,20.466896057128906,-31.668394088745117,35.736717224121094,-18.299591064453125,11.589883804321289,2.7915682792663574,False,False,True,False,False,False,False
-342.3533630371094,104.40967559814453,-118.90477752685547,66.35566711425781,-32.89693832397461,25.195161819458008,-36.73731994628906,26.745159149169922,-32.471580505371094,34.55632019042969,-18.853410720825195,9.756985664367676,-1.07038152217865,False,False,True,False,False,False,False
-334.23480224609375,103.7706298828125,-120.63143920898438,69.22570037841797,-30.618959426879883,27.136178970336914,-35.7196044921875,24.852497100830078,-32.46979904174805,39.313316345214844,-21.829158782958984,8.184276580810547,5.377326011657715,False,False,True,False,False,False,False
-341.74481201171875,105.42244720458984,-122.24971771240234,64.52684783935547,-34.3062858581543,22.311532974243164,-35.89142990112305,24.759136199951172,-30.321876525878906,39.31085205078125,-19.06582260131836,7.587190628051758,-0.47827404737472534,False,False,True,False,False,False,False
-352.01715087890625,105.40760040283203,-122.00621032714844,66.08747863769531,-33.87607955932617,22.857391357421875,-34.500850677490234,24.689167022705078,-34.96880340576172,39.70816421508789,-18.2020320892334,7.200551986694336,0.5842736959457397,False,False,True,False,False,False,False
-348.24951171875,102.41863250732422,-121.15072631835938,68.86212921142578,-29.545093536376953,25.960844039916992,-39.572486877441406,26.284954071044922,-26.247802734375,38.853763580322266,-23.667537689208984,7.413883209228516,1.0995922088623047,False,False,True,False,False,False,False
-342.6717834472656,100.39544677734375,-122.41923522949219,70.06243896484375,-28.629545211791992,28.10275650024414,-41.921791076660156,29.085247039794922,-27.579740524291992,37.20346450805664,-20.401697158813477,14.752291679382324,2.1271233558654785,False,False,True,False,False,False,False
-336.10888671875,106.4393310546875,-117.48170471191406,68.98526763916016,-26.442241668701172,26.49956703186035,-42.81145477294922,27.19509506225586,-26.56898307800293,33.53541564941406,-23.08249855041504,11.87195873260498,1.2715048789978027,False,False,True,False,False,False,False
-332.7485656738281,106.44481658935547,-120.60440063476562,69.00884246826172,-28.465261459350586,26.63272476196289,-39.06228256225586,28.90337562561035,-32.13446807861328,35.2957649230957,-18.966428756713867,11.303266525268555,-1.1581944227218628,False,False,True,False,False,False,False
-325.1784973144531,95.11906433105469,-112.12908172607422,58.058895111083984,-21.365020751953125,15.154899597167969,-32.684200286865234,23.70008659362793,-25.2701416015625,30.297048568725586,-14.948163986206055,11.864370346069336,-0.3897809684276581,False,False,True,False,False,False,False
-327.67864990234375,105.83732604980469,-125.27656555175781,66.26429748535156,-29.309307098388672,24.498300552368164,-37.546932220458984,26.50270652770996,-32.00332260131836,35.358604431152344,-17.936185836791992,10.88212776184082,-1.5218303203582764,False,False,True,False,False,False,False
-325.8606872558594,95.64258575439453,-115.27098846435547,55.70524978637695,-13.841512680053711,16.760910034179688,-30.17557716369629,17.43677520751953,-17.048837661743164,37.87092971801758,-13.5947847366333,10.970897674560547,9.046285629272461,False,False,True,False,False,False,False
-398.2781677246094,103.46929168701172,-75.56065368652344,-4.762408256530762,-7.236545562744141,36.83201599121094,-4.981973648071289,23.404571533203125,-3.7166924476623535,11.973477363586426,4.02310848236084,2.6399810314178467,0.1949116289615631,False,False,True,False,False,False,False
-407.6517639160156,135.98924255371094,-113.58129119873047,22.466171264648438,-33.03960418701172,57.6231803894043,-33.09759521484375,36.621910095214844,-17.62552833557129,20.6724796295166,-3.690843343734741,3.734273672103882,-4.165311336517334,False,False,True,False,False,False,False
-400.36834716796875,134.59812927246094,-119.82332611083984,16.444931030273438,-25.968334197998047,55.77891159057617,-32.578426361083984,30.212034225463867,-21.233652114868164,16.734764099121094,0.5287248492240906,-0.32864758372306824,4.950786113739014,False,False,True,False,False,False,False
-384.0956726074219,134.7299041748047,-131.20098876953125,25.692081451416016,-24.347848892211914,49.058021545410156,-32.589839935302734,38.930076599121094,-26.160120010375977,19.14811897277832,-3.8016421794891357,-12.247397422790527,5.530351161956787,False,False,True,False,False,False,False
-377.8070983886719,136.695556640625,-125.81787109375,21.98430824279785,-26.31599235534668,51.412567138671875,-31.285429000854492,28.59381675720215,-27.232603073120117,15.753747940063477,-7.260428428649902,-4.956275939941406,5.545224666595459,False,False,True,False,False,False,False
-396.25714111328125,139.58657836914062,-120.50508880615234,17.637022018432617,-29.071083068847656,56.597652435302734,-31.862205505371094,31.42673110961914,-23.58938217163086,16.856149673461914,-4.737372875213623,0.432373046875,4.756345272064209,False,False,True,False,False,False,False
-393.43896484375,135.8155517578125,-116.6914291381836,12.360027313232422,-29.011690139770508,61.33242416381836,-29.58959197998047,33.52446746826172,-17.741209030151367,26.13062286376953,-2.2858633995056152,-3.7505710124969482,2.406043529510498,False,False,True,False,False,False,False
-382.656494140625,128.784423828125,-110.73310852050781,14.02210807800293,-19.45020866394043,47.51201629638672,-26.134502410888672,29.93587875366211,-20.58354377746582,14.821008682250977,0.22560623288154602,2.1332907676696777,6.439298629760742,False,False,True,False,False,False,False
-380.24102783203125,139.5261993408203,-114.5398941040039,15.098600387573242,-30.986957550048828,54.430458068847656,-27.09095573425293,29.981637954711914,-22.282642364501953,16.765727996826172,-0.36429211497306824,7.779884338378906,5.587353229522705,False,False,True,False,False,False,False
-388.7583923339844,131.98435974121094,-121.20549011230469,14.233556747436523,-29.4107608795166,61.206748962402344,-25.706533432006836,32.62406921386719,-19.08542251586914,15.768489837646484,0.701171875,11.414306640625,4.770458698272705,False,False,True,False,False,False,False
-385.2117004394531,132.7568817138672,-124.19520568847656,23.832963943481445,-32.77933120727539,59.81327819824219,-29.63779067993164,38.47024154663086,-21.45686149597168,13.947978973388672,-7.841319561004639,1.2709964513778687,6.175398349761963,False,False,True,False,False,False,False
-371.3806457519531,129.66998291015625,-128.5194091796875,27.64368438720703,-31.21413230895996,58.24049377441406,-28.576087951660156,44.99446105957031,-26.800193786621094,11.088950157165527,-7.2698259353637695,-7.524751663208008,5.119259357452393,False,False,True,False,False,False,False
-392.60888671875,130.17918395996094,-123.01688385009766,25.654926300048828,-33.0793571472168,61.31283187866211,-27.95090103149414,42.14951705932617,-24.309627532958984,14.099201202392578,-6.298807144165039,-0.21199092268943787,5.334525108337402,False,False,True,False,False,False,False
-403.5746765136719,127.4788589477539,-122.14066314697266,24.782758712768555,-30.62498664855957,65.12567138671875,-31.008705139160156,42.40834426879883,-22.4374942779541,17.23639488220215,-7.9184441566467285,2.395549774169922,2.0049967765808105,False,False,True,False,False,False,False
-410.70379638671875,128.33660888671875,-124.5760498046875,26.042638778686523,-30.746999740600586,66.8057861328125,-31.818910598754883,39.5399284362793,-20.41644859313965,20.6272029876709,-10.195425987243652,0.7918631434440613,3.320363759994507,False,False,True,False,False,False,False
-402.7394714355469,127.89994049072266,-117.31002807617188,21.36321449279785,-24.383630752563477,63.09372329711914,-25.774002075195312,41.716732025146484,-22.38587760925293,15.997604370117188,-9.11154556274414,0.7720368504524231,4.598598480224609,False,False,True,False,False,False,False
-325.5877380371094,28.57565689086914,-101.61097717285156,67.35259246826172,-60.34819793701172,72.04463958740234,-64.91358184814453,24.824405670166016,-45.74739074707031,12.657414436340332,-29.290267944335938,24.306440353393555,-10.734134674072266,False,False,True,False,False,False,False
-312.3272399902344,26.476585388183594,-105.20565032958984,65.92987823486328,-64.70121002197266,69.05332946777344,-65.94488525390625,25.66465950012207,-46.836769104003906,11.306973457336426,-29.957202911376953,25.814346313476562,-9.26319694519043,False,False,True,False,False,False,False
-313.761474609375,29.254066467285156,-104.14490509033203,70.01258850097656,-63.98052978515625,71.5808334350586,-65.2651138305664,29.387603759765625,-47.535850524902344,12.924921989440918,-28.259702682495117,26.191110610961914,-8.1159029006958,False,False,True,False,False,False,False
-314.2960205078125,27.819305419921875,-104.5145034790039,67.51976013183594,-66.66320037841797,69.5466537475586,-65.65595245361328,28.0994873046875,-47.26872253417969,12.347092628479004,-29.308006286621094,23.980613708496094,-10.071356773376465,False,False,True,False,False,False,False
-313.97222900390625,28.83127784729004,-104.0867691040039,66.29144287109375,-65.67461395263672,69.56000518798828,-65.94522094726562,26.602264404296875,-46.56488800048828,14.154146194458008,-27.293182373046875,22.05701446533203,-11.853119850158691,False,False,True,False,False,False,False
-316.06439208984375,29.973257064819336,-102.87480926513672,66.74423217773438,-66.2972183227539,68.40294647216797,-67.14802551269531,26.38718032836914,-46.25229263305664,14.59802532196045,-26.86148452758789,20.90660858154297,-12.216187477111816,False,False,True,False,False,False,False
-314.526123046875,32.757354736328125,-100.92446899414062,70.3929672241211,-65.43634033203125,69.7789306640625,-65.96912384033203,28.141136169433594,-44.9598274230957,15.453449249267578,-26.31329917907715,21.98301887512207,-11.088399887084961,False,False,True,False,False,False,False
-313.1797180175781,37.646766662597656,-99.69689178466797,71.87936401367188,-67.30848693847656,68.35466766357422,-65.30492401123047,28.98486328125,-45.580162048339844,14.30739688873291,-25.82894515991211,22.616252899169922,-10.701122283935547,False,False,True,False,False,False,False
-311.2657165527344,40.89259719848633,-96.70639038085938,69.04472351074219,-65.5523681640625,70.33330535888672,-65.43594360351562,28.561208724975586,-45.895809173583984,13.487325668334961,-23.558780670166016,19.637523651123047,-13.287358283996582,False,False,True,False,False,False,False
-309.8734436035156,40.80745315551758,-94.94402313232422,69.79793548583984,-64.5116195678711,73.36145782470703,-63.45123291015625,31.00827980041504,-43.803279876708984,16.367645263671875,-18.238319396972656,20.34712028503418,-11.425508499145508,False,False,True,False,False,False,False
-333.9859924316406,35.77663040161133,-91.46356964111328,64.54473114013672,-60.70219421386719,73.57540893554688,-60.85285186767578,30.425086975097656,-40.82731246948242,14.38864803314209,-15.668339729309082,18.208887100219727,-9.195918083190918,False,False,True,False,False,False,False
-357.56982421875,1.683978796005249,-148.47886657714844,50.53715133666992,-76.37187957763672,63.06898880004883,-28.475255966186523,33.08476257324219,-30.450483322143555,26.2204647064209,0.3245287239551544,21.672657012939453,5.116683483123779,False,False,True,False,False,False,False
-333.0525207519531,4.6252288818359375,-159.1348419189453,49.734989166259766,-84.17749786376953,66.81214904785156,-35.21601486206055,39.765419006347656,-30.354867935180664,26.143829345703125,-2.59234356880188,15.586381912231445,3.503358840942383,False,False,True,False,False,False,False
-332.7426452636719,10.012272834777832,-153.04063415527344,43.82781982421875,-93.02185821533203,66.95062255859375,-39.825435638427734,39.85459899902344,-22.737823486328125,34.755699157714844,-3.4268152713775635,12.338382720947266,2.493828773498535,False,False,True,False,False,False,False
-309.4800109863281,22.737340927124023,-139.651123046875,52.237266540527344,-93.259765625,60.984130859375,-46.74174499511719,38.772178649902344,-32.48851013183594,25.0742244720459,-12.570948600769043,14.38677978515625,0.25085267424583435,False,False,True,False,False,False,False
-287.7381286621094,34.227298736572266,-139.51055908203125,52.70400619506836,-92.40005493164062,54.81108856201172,-41.4205207824707,40.22626495361328,-28.833417892456055,11.4931001663208,-18.40129280090332,10.529546737670898,-1.8471317291259766,False,False,True,False,False,False,False
-297.5320129394531,22.37641716003418,-152.7297821044922,44.995391845703125,-99.79362487792969,54.45638656616211,-38.702247619628906,41.70301055908203,-23.38607406616211,17.85704231262207,-13.421820640563965,15.548895835876465,-1.2450923919677734,False,False,True,False,False,False,False
-307.5711975097656,11.383987426757812,-159.8727569580078,38.31372833251953,-104.69134521484375,59.191978454589844,-33.9470100402832,44.54463577270508,-19.97256851196289,23.842519760131836,-5.754383563995361,17.253768920898438,4.657779216766357,False,False,True,False,False,False,False
-295.9888916015625,8.62259578704834,-163.54891967773438,34.20819854736328,-102.8987045288086,53.68800735473633,-33.63860321044922,50.381690979003906,-16.54159927368164,24.521900177001953,-3.4732654094696045,21.034820556640625,2.4921205043792725,False,False,True,False,False,False,False
-296.93914794921875,8.854872703552246,-161.55160522460938,29.38589859008789,-105.9469223022461,56.74745559692383,-36.700035095214844,46.26530838012695,-20.7468204498291,27.069034576416016,-7.201153755187988,20.11500358581543,4.590369701385498,False,False,True,False,False,False,False
-298.6569519042969,8.067131996154785,-168.1800994873047,31.773672103881836,-103.00760650634766,51.33421325683594,-36.940433502197266,42.56382369995117,-18.77956771850586,23.2211971282959,-7.794389247894287,17.106321334838867,9.155681610107422,False,False,True,False,False,False,False
-293.03680419921875,6.969008922576904,-166.08392333984375,25.935157775878906,-99.62950134277344,45.9453010559082,-35.64645767211914,35.87978744506836,-19.272253036499023,25.31640625,-8.917595863342285,18.465965270996094,9.271819114685059,False,False,True,False,False,False,False
-291.84674072265625,16.70762062072754,-171.16355895996094,27.15711784362793,-97.34634399414062,54.19784927368164,-34.30764389038086,30.950523376464844,-14.92775821685791,20.895069122314453,-7.783376693725586,11.829316139221191,0.9424201250076294,False,False,True,False,False,False,False
-309.8280334472656,6.448254585266113,-159.3643035888672,30.873170852661133,-98.2374496459961,62.96630859375,-30.7993221282959,39.66880798339844,-22.6378231048584,20.88667106628418,-12.652287483215332,10.613874435424805,1.0168215036392212,False,False,True,False,False,False,False
-290.885009765625,7.957189559936523,-151.697998046875,29.948598861694336,-94.48385620117188,49.39735794067383,-33.93121337890625,42.03725051879883,-23.668020248413086,16.328712463378906,-7.564580917358398,17.139936447143555,13.469196319580078,False,False,True,False,False,False,False
-295.99102783203125,1.0224944353103638,-153.31866455078125,31.758705139160156,-96.6164779663086,56.34511947631836,-27.360733032226562,49.550167083740234,-20.149314880371094,19.622915267944336,-8.356212615966797,14.805675506591797,7.731133460998535,False,False,True,False,False,False,False
-267.89312744140625,21.11725425720215,-148.7423095703125,53.128047943115234,-84.63848114013672,50.84373092651367,-28.775306701660156,41.99993133544922,-23.577476501464844,18.59831428527832,-8.057881355285645,10.49055004119873,-2.9067256450653076,False,False,True,False,False,False,False
-232.55955505371094,15.866287231445312,-151.71253967285156,52.09983825683594,-93.19217681884766,36.933387756347656,-35.79103088378906,30.796287536621094,-27.82020378112793,19.471805572509766,-10.671329498291016,13.878181457519531,-3.2511112689971924,False,False,True,False,False,False,False
-247.4257049560547,8.868854522705078,-159.80209350585938,45.14735794067383,-100.54650115966797,35.79556655883789,-36.030487060546875,29.702232360839844,-27.301523208618164,23.883949279785156,-7.131165981292725,17.248273849487305,-1.0783894062042236,False,False,True,False,False,False,False
-285.49029541015625,3.9182145595550537,-171.86781311035156,39.34070587158203,-94.10440063476562,49.0026969909668,-30.40944480895996,37.7644157409668,-21.485891342163086,23.539581298828125,-6.308479309082031,16.0637264251709,-2.131225109100342,False,False,True,False,False,False,False
-278.4393005371094,7.864665508270264,-182.8854522705078,28.042339324951172,-100.36920166015625,45.5024528503418,-38.304100036621094,37.53010559082031,-17.960426330566406,28.063318252563477,-9.930659294128418,12.395349502563477,5.2043046951293945,False,False,True,False,False,False,False
-282.42999267578125,4.942089557647705,-174.5887908935547,29.746368408203125,-96.10210418701172,50.61903762817383,-30.35870933532715,35.3033561706543,-19.340734481811523,20.800081253051758,-9.060877799987793,12.008709907531738,2.810817003250122,False,False,True,False,False,False,False
-298.0250244140625,3.288374185562134,-176.243896484375,32.68036651611328,-92.90042114257812,61.935794830322266,-28.517837524414062,40.60452651977539,-18.006052017211914,20.094520568847656,-12.19901180267334,10.260665893554688,2.3809282779693604,False,False,True,False,False,False,False
-302.96600341796875,10.814903259277344,-153.8663787841797,45.96940612792969,-78.87696075439453,83.76087951660156,-6.566684722900391,56.545169830322266,-4.131898403167725,24.138641357421875,-8.255544662475586,21.773223876953125,5.6473259925842285,False,False,True,False,False,False,False
-329.017822265625,-19.41798210144043,-163.81846618652344,30.426332473754883,-72.8979721069336,72.1538314819336,-1.5163242816925049,39.662559509277344,-12.806622505187988,8.923444747924805,-10.747252464294434,7.031943321228027,3.005250930786133,False,False,True,False,False,False,False
-362.3806457519531,-32.59126663208008,-183.55514526367188,53.16975021362305,-76.16130828857422,93.45616149902344,-0.3005165457725525,41.00446319580078,-26.73938751220703,6.572922706604004,-13.641019821166992,5.759562969207764,1.8137531280517578,False,False,True,False,False,False,False
-327.2698974609375,13.041271209716797,-155.57395935058594,36.91142272949219,-79.39032745361328,68.1783676147461,-5.485703468322754,31.68762969970703,-24.975278854370117,12.368659019470215,-13.350764274597168,2.785634756088257,10.129964828491211,False,False,True,False,False,False,False
-326.9432067871094,10.116332054138184,-172.71304321289062,32.43284606933594,-92.01543426513672,59.96036148071289,-17.168493270874023,29.156492233276367,-24.362289428710938,5.85457181930542,-11.93820858001709,14.121854782104492,6.107966423034668,False,False,True,False,False,False,False
-326.6888122558594,6.189993858337402,-176.45994567871094,39.3065299987793,-88.34842681884766,54.46078109741211,-25.3957576751709,35.83829116821289,-15.117769241333008,17.045778274536133,-10.961507797241211,18.26683235168457,9.789521217346191,False,False,True,False,False,False,False
-293.1276550292969,-3.5850675106048584,-134.67691040039062,18.685087203979492,-66.84512329101562,39.38559341430664,-7.424997329711914,28.726402282714844,-10.600110054016113,13.029677391052246,-11.345918655395508,3.4594006538391113,7.415663242340088,False,False,True,False,False,False,False
